fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
0,51.4724,-114.933735,6,10,7,4,4,9,1740,0,1740,9
3,58.205417,-118.313233,6,4,0,4,3,2,26640,11040,11700,6
0,51.2708,-115.00135,6,10,7,4,4,0,3000,1500,1500,8
4,55.98076700000001,-110.481317,6,4,0,3,2,2,7500,1800,900,8
0,50.236583,-114.370583,6,10,6,4,3,0,1200,0,1200,9
5,57.006633,-110.534333,6,4,0,2,4,2,11993220,445200,9997920,6
2,54.6675,-119.206267,6,13,0,3,3,0,1222200,19560,1201500,5
0,51.4043,-115.05935,6,10,6,0,0,0,1020,0,1020,6
3,58.31483299999999,-116.238933,5,11,5,4,3,8,172860,0,167400,5
0,49.78883,-113.89034,6,10,7,4,3,10,106200,78540,19800,11
7,51.981067,-115.244083,6,10,6,4,1,0,180,0,180,5
0,51.02785,-114.785317,6,4,0,4,3,2,18060,3240,7260,6
8,55.328783,-116.2108,6,4,0,4,3,8,20940,5220,11400,7
9,54.4427,-117.4866,6,4,0,3,2,2,9660,720,4680,5
8,55.97881700000001,-113.870783,6,11,5,4,3,8,1980,0,1140,6
3,58.71455,-118.75685,2,11,5,4,3,9,76560,0,76560,5
3,58.1987,-118.292667,6,4,0,2,1,1,77700,12000,58500,6
3,58.42698299999999,-114.5893,2,3,3,4,3,8,106140,83820,16200,5
6,56.455633,-117.1781,5,11,10,4,4,9,1680,0,1200,4
2,54.5136,-117.647,6,4,0,3,4,2,90540,7920,62100,10
2,54.491583,-117.829417,6,4,0,3,4,12,356520,78900,246000,8
1,53.61008399999999,-115.653758,6,13,0,4,3,9,3060,420,1260,5
5,59.39095,-110.819967,6,4,0,3,4,1,86520,0,22680,6
8,55.8085,-116.280167,3,11,22,3,3,0,476460,0,474600,4
3,58.06165,-116.169033,5,11,15,3,4,0,761460,0,756900,9
1,53.25124,-117.83602,6,10,6,0,0,0,600,0,600,4
2,55.006483,-118.958917,5,11,15,4,3,12,842400,0,680040,9
3,58.47465,-114.509617,2,11,19,4,4,0,1292880,0,1289220,8
4,55.95785,-110.723783,2,3,3,4,3,10,67980,67860,60,5
3,58.610867000000006,-117.150183,6,6,16,4,4,0,6600,600,4020,6
4,54.95976700000001,-112.36525,5,11,8,4,3,9,179220,0,176460,5
0,49.36600000000001,-114.324517,6,10,7,0,0,0,600,0,600,9
4,56.019533,-110.274267,6,4,0,4,2,2,2820,420,720,5
7,52.346617,-115.654867,6,4,0,3,4,11,239340,6600,177300,6
0,51.401733,-115.07535,6,10,6,0,0,0,600,0,600,8
3,57.5283,-116.9883,6,4,0,4,1,0,1522140,266400,1077300,5
4,56.240663,-110.130159,6,4,0,4,4,2,104400,81240,18120,7
4,54.55346700000001,-110.634683,6,10,6,4,3,10,6060,900,3660,5
5,57.62563299999999,-110.518567,6,4,0,3,4,3,12480,1800,8820,8
8,54.79435,-115.1622,6,4,0,4,5,12,109860,4800,97200,6
8,56.6911,-114.7747,6,4,0,4,2,2,4740,300,300,6
6,56.37355,-118.272367,6,4,0,4,3,8,58920,4020,49560,8
6,57.529633,-118.294333,6,4,0,4,2,2,3900,3240,600,7
8,55.735523,-115.048575,6,11,13,4,3,10,61200,48900,5040,10
3,58.485497,-114.516503,2,11,19,4,3,0,519960,0,517920,6
2,55.25686700000001,-118.20565,5,7,16,4,3,9,7500,0,1440,6
6,57.5838,-117.8884,6,4,0,4,3,2,70440,64140,60,5
6,57.077583,-117.727333,5,11,8,3,3,0,430620,12720,413400,5
7,52.2155,-116.474833,6,3,3,4,3,3,26220,0,26220,9
6,56.025517,-116.44615,6,4,0,3,2,2,13980,0,2400,7
9,54.340267,-115.1739,5,4,0,4,3,8,55800,0,24300,5
2,55.07916700000001,-117.630867,6,11,15,3,4,10,690540,11520,677400,7
8,55.37416700000001,-115.4625,6,7,14,4,4,9,7200,300,4080,4
0,51.648367,-115.1536,6,10,6,0,0,0,240,0,240,5
4,54.993833,-111.551833,2,6,15,3,4,0,244500,0,239700,7
3,58.678333,-117.303633,6,4,0,4,3,8,94680,6420,60,6
1,53.321833,-117.769167,6,10,7,3,3,0,1800,0,1800,5
9,54.67593299999999,-115.414317,6,7,16,4,5,2,5700,0,3480,5
9,54.40865,-116.708267,6,11,28,3,3,7,145860,0,132300,5
3,58.709867,-118.164467,6,4,0,4,4,12,69360,12060,52200,6
0,51.576389,-114.959444,6,10,6,4,4,0,900,0,900,8
9,54.206722,-116.061528,6,10,7,0,0,0,240,0,240,5
3,58.7015,-118.687567,2,11,10,4,4,10,2160,0,2100,4
4,55.52158299999999,-113.3463,6,4,0,3,3,2,177780,9600,168000,5
7,52.687167,-115.378683,2,11,19,3,3,0,11100,3660,1440,6
6,55.59891700000001,-116.712467,6,7,14,4,3,8,10500,0,8100,7
2,54.63568299999999,-118.683583,6,10,6,4,3,0,420,0,420,5
9,54.021617000000006,-116.674667,6,7,16,4,3,2,516720,46560,438840,5
1,53.69481700000001,-116.310883,6,4,0,3,3,8,12900,2640,6660,8
7,52.85368,-115.60416,6,1,14,4,4,0,73740,0,65820,6
1,53.52331700000001,-115.411883,6,10,7,4,3,3,168240,14040,148140,5
5,56.943233,-112.016033,6,4,0,4,3,2,66480,0,64020,8
8,56.090633,-113.671817,6,4,0,4,3,2,54600,2880,4320,7
1,53.410017,-117.379567,6,6,8,4,4,0,483000,10380,433680,5
6,56.48095,-116.373317,6,13,0,3,3,8,11220,0,11220,5
3,59.91,-117.579433,6,4,0,3,3,2,270480,7200,258900,7
0,49.372189,-114.361848,6,10,6,4,4,0,8700,0,4800,5
3,58.71593299999999,-118.7541,2,3,27,4,4,9,1800,720,600,4
9,54.264947,-114.815818,6,4,0,3,4,2,328560,10320,314100,6
2,54.65371700000001,-118.234833,6,4,0,4,4,8,154920,56700,88800,6
0,51.633483,-115.1092,6,10,6,0,0,0,360,0,360,5
1,53.30275,-116.2103,6,4,0,2,3,3,167700,130560,31920,7
6,56.732667000000006,-118.885133,6,4,0,3,1,2,2335080,177960,1996500,7
6,57.53341700000001,-118.2521,6,4,0,4,1,2,4440,840,1200,6
8,56.484386,-113.162077,6,4,0,4,3,8,8760,900,900,6
7,52.968317000000006,-115.584683,6,10,6,4,4,0,600,0,600,5
7,53.092137,-116.179069,6,4,0,3,2,2,11160,5340,4140,7
2,55.48850899999999,-119.949249,6,0,8,3,4,0,960060,0,952200,10
4,55.2205,-113.503833,6,4,0,4,5,8,63600,62340,1200,7
5,59.20286700000001,-111.172417,6,4,0,4,3,2,3240,1320,480,7
8,57.286083,-114.573483,6,4,0,4,2,2,78060,12120,56520,6
2,55.133943,-118.183467,6,10,7,3,4,0,960,0,420,5
4,55.929283,-110.7208,2,3,27,4,4,9,64740,60600,2880,4
3,58.79165,-117.423333,6,4,0,4,4,8,72120,63600,3600,7
0,50.261333,-114.57625,6,4,0,4,3,3,16500,4320,3900,9
0,51.62765,-115.072433,6,10,6,0,0,0,14220,0,14220,5
5,59.4793,-111.42885,6,4,0,3,3,2,69900,66540,60,7
0,49.36506,-114.31206,6,10,7,0,0,0,120,0,120,9
8,54.967333,-116.423167,6,4,0,4,4,2,70680,6420,54000,8
3,58.7226,-118.74515,2,11,5,4,3,9,63300,6000,53640,5
2,55.0482,-118.865233,5,11,20,4,5,0,10500,0,6660,9
3,58.548083,-115.160733,2,11,19,4,3,10,3120,2100,720,4
0,50.8802,-114.687217,6,10,6,4,4,0,900,0,900,9
7,52.41564,-114.853767,5,11,15,4,3,0,88860,0,83520,7
5,57.78445,-110.765,6,4,0,4,3,3,80880,6300,61980,6
3,58.20618100000001,-115.788634,5,11,8,3,4,0,616260,0,602520,10
8,56.98127,-113.3428,6,4,0,2,3,2,83040,5400,71340,6
8,54.8795,-115.2845,6,7,16,4,4,2,8400,5040,60,8
3,59.04618000000001,-117.8068,6,4,0,4,4,2,418620,32400,314700,6
7,52.567283,-115.7942,6,4,0,4,2,2,7320,0,4500,6
3,58.7173,-118.7517,2,3,27,4,4,9,11100,1800,3600,4
4,55.173503,-113.229422,7,6,15,3,3,0,855180,0,851640,4
1,53.87751700000001,-116.616983,6,4,0,4,3,11,92460,14220,69000,8
8,56.565,-113.202667,6,4,0,4,4,1,20340,4200,6780,6
6,56.941267,-117.273817,5,0,8,3,3,0,2769960,0,2767260,3
3,58.59605500000001,-118.33024,6,6,15,3,4,0,519900,0,519840,10
8,55.962483,-113.826517,5,3,3,3,4,9,6660,0,3600,4
3,57.982691,-116.820776,5,11,15,4,3,7,1308600,0,1294800,10
3,58.45575,-114.54225,2,3,27,4,3,1,22080,3120,15900,5
3,58.07316700000001,-116.866667,6,4,0,4,2,8,600180,9180,587820,6
6,56.67463299999999,-116.425,6,4,0,4,2,2,64440,53580,6900,8
0,51.57385,-114.992683,6,10,7,0,0,0,1200,0,1200,4
4,55.898417,-110.747,5,11,8,4,4,6,3180,0,2580,5
8,56.267117000000006,-115.361,6,4,0,4,2,2,4560,0,60,7
1,53.57036700000001,-116.556083,5,13,0,4,4,7,4740,2160,1740,10
4,54.56785,-111.7627,6,4,0,3,3,2,87900,16320,69300,6
3,58.165183,-114.494333,6,10,6,4,3,2,2148900,61200,2073000,10
6,56.468817,-116.391633,2,10,6,4,3,3,4500,0,1500,6
2,54.067653,-119.01123,6,10,7,0,0,0,120,0,120,9
3,59.418167,-117.500833,6,4,0,4,2,2,11940,2400,4320,5
7,52.775958,-115.901321,6,4,0,3,3,3,122880,72060,3600,7
7,52.840167,-115.181333,6,4,0,4,2,3,4620,2640,240,8
0,50.85705,-114.608,6,10,7,0,0,0,300,0,300,5
5,58.52055,-110.018117,6,4,0,4,4,2,14940,4440,9000,7
8,56.71775,-114.683567,6,4,0,4,2,8,2880,2100,540,5
1,53.5685,-116.710983,6,10,13,4,3,10,4260,0,0,5
0,51.123168,-115.081927,2,3,3,4,4,0,14880,0,10980,11
7,51.660133,-115.16595,6,1,11,4,3,11,5520,0,300,9
7,52.491933,-114.911783,6,11,10,4,3,0,66240,0,62220,5
7,51.796683,-115.290783,6,13,0,4,3,11,21120,6780,10920,7
0,51.107067,-115.002983,2,11,19,4,3,0,59640,0,58980,9
0,50.262917,-114.318333,6,10,6,4,5,10,900,0,900,5
0,51.413733,-115.08505,6,10,7,0,0,0,300,0,300,7
0,51.5781,-114.993117,6,10,7,4,4,0,900,0,840,8
0,50.9998,-115.376467,7,11,26,4,4,0,8340,0,8340,8
4,55.8021,-112.384033,6,4,0,3,4,8,10440,4080,4620,7
2,55.52971700000001,-119.733917,6,4,0,4,3,8,437400,93300,343800,9
8,55.243933,-114.084083,6,10,7,3,4,8,18480,0,13200,11
5,58.234667,-110.8015,6,4,0,3,1,3,15300,2580,10140,7
0,49.660833,-114.540333,6,10,7,0,0,0,480,0,480,8
3,58.15015,-115.2846,6,4,0,3,4,2,58920,5400,48600,6
6,56.9759,-117.4626,5,11,8,3,3,10,65220,0,63000,10
9,54.081175,-115.590922,5,7,16,4,3,9,660,0,60,4
7,52.078917,-115.93055,6,10,6,3,3,0,120,60,60,8
9,54.226817,-117.266567,6,4,0,4,4,2,2280,0,1620,6
2,54.80495,-117.729133,6,4,0,4,4,8,8580,2100,1980,7
3,59.620835,-119.576485,6,4,0,4,2,2,1038000,94800,681300,7
5,56.43726700000001,-112.618533,6,4,0,4,3,2,369600,154800,174000,7
1,53.593646,-116.110263,5,11,28,4,3,10,5400,0,60,7
4,55.927367,-110.72515,2,3,3,4,3,0,6780,0,2700,7
0,51.403617,-115.067017,6,10,6,0,0,0,420,0,420,5
7,53.197609,-115.167802,6,5,15,2,4,2,1471380,0,60,5
5,56.415967,-110.879583,6,4,0,3,3,8,4200,3300,300,6
1,53.33585,-117.693617,6,10,7,4,3,0,3960,0,360,5
5,57.805033,-112.375267,6,4,0,4,1,2,86580,54900,13860,7
1,53.62463399999999,-115.788785,6,11,15,4,4,0,88380,0,85260,6
4,55.198333,-113.2045,5,10,6,4,3,0,2400,0,1560,7
5,56.82768299999999,-110.9516,6,4,0,4,4,8,15060,3060,6840,7
4,55.9415,-110.735717,2,3,12,4,4,9,676680,86400,580980,5
3,58.821083,-116.35945,6,4,0,4,4,2,84420,2040,75480,5
5,57.87315,-112.139783,6,4,0,4,4,1,58980,2160,49380,6
3,59.23365,-119.213333,6,7,14,4,4,8,13380,1080,2220,9
6,57.40795,-117.813683,6,4,0,3,4,2,2100,1200,900,6
7,52.66991700000001,-115.379383,2,11,6,4,4,10,404280,4980,391440,4
3,59.2958,-117.494617,6,4,0,4,4,2,27000,5340,15660,7
4,54.614601,-113.807134,5,11,15,3,3,0,189240,0,174600,8
2,55.514817,-119.512733,6,4,0,4,2,2,6900,0,2160,6
4,55.5857,-112.4791,6,4,0,4,2,8,73380,0,69600,8
7,51.722917,-115.501717,6,10,6,4,3,0,300,0,300,6
1,53.56981700000001,-115.765483,5,11,15,4,4,0,343200,0,340500,5
7,52.90671700000001,-115.749567,6,4,0,4,3,9,86400,3300,81000,5
6,56.464933,-116.371383,6,8,10,4,4,0,57600,0,54000,4
5,57.766833,-113.452517,6,4,0,4,5,2,17400,7260,4740,6
0,51.572983,-114.993617,6,10,7,0,0,0,900,0,900,9
8,55.62555,-114.991467,6,11,26,4,3,9,2520,480,840,5
6,57.730683,-117.4203,6,7,14,4,3,8,166140,0,157620,9
8,56.966,-115.2881,6,4,0,4,3,2,74700,14700,4500,6
7,52.615367000000006,-116.344583,6,6,8,4,4,0,264780,0,261660,5
0,51.271017,-114.99525,6,10,7,0,0,0,600,0,600,5
6,56.49535,-118.1728,6,4,0,3,3,2,81600,14520,67020,8
6,56.400809,-117.257735,5,11,15,3,3,11,432180,60,429420,4
0,51.47095,-115.103133,6,10,6,4,3,0,600,0,600,7
7,52.14893,-115.45206,6,10,6,3,4,0,1800,0,1800,5
4,54.46705,-111.19035,6,7,14,4,3,9,10080,0,6480,5
0,51.475667,-115.104317,6,10,7,0,0,0,300,0,300,9
3,58.422333,-114.607667,2,4,0,4,3,8,26940,10680,6540,8
4,54.69536700000001,-111.902867,2,11,19,4,4,0,75480,60,74640,6
4,55.5323,-112.572517,6,10,6,3,4,2,259380,0,3120,10
4,54.53529,-110.65106000000002,6,10,6,3,3,7,3600,300,3300,5
3,57.86666700000001,-114.033333,6,4,0,4,1,1,252180,0,60,7
0,51.130833,-114.944967,6,11,28,4,3,0,3180,0,1260,8
4,55.200267,-113.35315,6,10,6,3,3,0,6660,600,1980,8
7,52.70375,-115.371967,2,11,20,4,4,0,5696400,0,5690400,10
2,56.23991700000001,-119.081933,6,7,14,4,3,10,360720,88740,258600,10
1,53.51377,-115.4712,6,10,7,3,3,9,70320,0,63300,3
4,55.92076700000001,-110.729983,2,3,3,4,4,2,21180,0,18840,7
2,54.35,-118.323883,6,4,0,4,4,3,139860,14400,73800,7
4,56.2825,-110.0795,6,4,0,4,3,2,83940,7260,70500,7
0,49.606133,-114.381567,6,10,6,4,3,1,1500,0,1200,7
2,54.724955,-117.141712,5,11,8,4,3,9,421920,8940,409140,7
0,50.4205,-114.468333,2,3,3,4,3,0,7800,6240,60,11
4,55.913,-110.750533,6,3,27,4,3,9,55380,55260,60,5
4,54.9994,-111.999467,6,10,7,4,1,3,120,0,120,5
4,55.92595,-110.722383,2,11,19,4,3,0,540,0,420,4
0,51.561617,-115.045433,6,10,6,3,4,0,960,0,960,8
0,51.157733,-114.83465,2,11,15,3,4,7,7500,0,3420,3
9,54.086523,-115.711037,5,11,10,4,5,9,8220,0,1920,5
0,49.660933,-114.54025,6,10,7,0,0,0,600,0,600,8
0,49.406367,-114.34165,6,10,6,3,4,0,300,0,300,5
3,58.46815,-114.5227,2,3,12,4,3,6,78300,62400,9600,5
4,55.932917,-110.733433,2,3,3,4,4,9,11700,10260,1020,4
4,55.917462,-110.732993,2,11,8,4,4,9,75600,0,75540,4
2,54.832967,-117.472167,5,11,8,4,3,0,500040,48540,451200,5
3,58.712833,-118.736033,2,11,10,4,3,9,9180,0,3240,4
3,58.481867,-114.519317,2,6,19,4,3,0,107100,0,95160,5
5,56.777833,-110.724,6,4,0,2,2,2,56220,11820,41880,6
2,55.077508,-117.569277,2,4,0,3,3,8,59040,47040,3600,8
5,57.066717,-110.538833,6,4,0,4,4,1,89100,83340,60,8
1,53.330133,-115.5509,6,4,0,4,4,11,57600,4320,4800,7
3,57.848767,-115.136933,6,4,0,4,3,2,74100,0,6540,7
0,51.269333,-115.021783,6,10,6,4,4,0,0,0,0,6
0,49.672783,-114.593317,6,10,7,0,0,0,420,0,420,9
3,58.716433,-118.7422,2,3,3,4,3,10,1500,0,840,4
0,51.287217,-115.1251,6,10,7,0,0,0,300,0,300,8
0,49.996,-114.40275,6,10,7,0,0,0,300,0,300,8
0,51.167317,-114.803917,2,11,8,4,3,9,12900,8100,2100,5
3,58.111738,-116.202665,5,0,8,4,5,0,1023960,1022400,960,10
3,58.335983,-118.425133,6,4,0,4,5,2,160020,74400,81000,6
5,58.040922,-111.403394,6,4,0,4,3,3,772500,89100,672240,8
8,56.145683,-113.890433,6,4,0,3,4,2,11700,0,1440,7
2,55.092055,-117.918908,5,11,30,3,4,0,430260,4800,420300,5
5,56.605833,-112.9918,6,4,0,4,3,2,14640,6840,2040,8
3,57.866133,-116.874883,6,4,0,3,5,8,328020,10080,314880,5
3,58.71121700000001,-118.7134,2,11,8,4,3,10,16500,480,7800,4
4,56.206763,-110.33813700000002,6,4,0,2,4,2,610140,355320,240060,6
1,53.231433,-115.311517,6,5,15,3,3,2,258060,0,258060,4
9,54.1745,-116.674667,6,4,0,3,3,2,101400,0,23100,5
5,59.896523,-111.404715,6,4,0,4,4,1,4016220,2839260,1176960,7
8,55.167267,-114.8047,6,10,13,4,3,8,69240,600,64800,9
8,55.250283,-116.242,3,11,8,4,4,10,226020,0,223800,4
8,55.90635,-115.852417,3,11,4,3,4,0,168000,0,168000,5
4,54.5105,-110.2418,2,11,10,3,5,6,6540,0,3060,5
2,55.014136,-118.869765,5,0,14,3,3,0,21000,0,19620,7
2,54.8545,-118.637167,6,4,0,4,4,7,75360,63660,2100,5
7,52.18677,-115.81162,6,4,0,4,3,2,77820,6000,66540,8
4,55.73778299999999,-112.8143,6,4,0,2,1,2,5640,0,420,6
3,58.715583,-118.784367,2,3,27,4,3,9,59100,50340,1980,4
7,52.203983,-115.162667,6,10,7,0,0,0,600,0,600,8
8,57.02871700000001,-113.584167,6,4,0,4,2,2,11580,9000,60,7
8,57.169333,-114.695383,6,4,0,4,4,2,490020,218280,269220,6
4,56.00916700000001,-110.874833,6,4,0,4,1,2,75000,7620,60300,7
3,59.92226700000001,-118.310933,6,4,0,3,4,2,345180,241200,87600,7
3,58.748533,-119.015083,7,10,26,4,3,9,163200,16560,94800,9
7,52.067762,-115.851215,6,10,6,3,4,0,1200,0,1200,5
6,56.011,-116.55,6,4,0,4,5,2,59520,1440,53400,6
4,55.932833,-110.729667,2,11,5,4,4,9,2340,0,1080,10
3,58.71081700000001,-118.724767,2,3,3,4,3,9,489060,1020,479580,4
4,55.131783,-111.490833,6,3,3,4,3,2,6180,4140,360,5
9,54.25285,-116.218867,6,4,0,4,2,2,6900,600,4500,6
6,55.816024,-116.736733,6,4,0,4,3,8,176760,63420,102600,5
4,55.937167,-110.72005,2,11,8,4,3,0,78900,0,76920,9
2,56.27051700000001,-119.12645,6,7,16,4,3,11,260340,48840,192060,7
4,55.27145,-113.236933,2,11,10,4,3,7,165120,8100,155400,5
5,56.16026700000001,-111.24125,6,4,0,4,3,2,16860,5880,8400,5
4,55.763119,-112.067404,6,10,13,4,3,9,30120,17160,8580,5
3,58.413,-116.232117,6,4,0,4,4,3,143400,66540,69300,8
8,56.34758299999999,-115.165817,6,4,0,4,2,2,4860,120,1980,6
0,49.45795,-114.364567,7,10,7,0,0,0,900,0,900,9
2,54.50316700000001,-117.2045,6,4,0,3,1,2,250920,63180,179640,6
1,53.64142,-118.1875,6,3,12,2,3,3,60540,9420,49860,5
3,58.20618100000001,-115.926712,5,11,15,3,4,0,250800,0,247800,9
0,51.581783,-114.9944,6,10,7,0,0,0,360,0,360,8
8,55.650602,-113.266855,6,4,0,4,1,2,165300,42180,61320,5
8,55.72785,-116.354867,3,11,15,4,4,0,1226700,0,1218600,4
5,56.627,-110.460667,6,4,0,4,4,2,60060,59760,300,7
1,53.48883299999999,-116.0375,6,4,0,4,4,2,4560,3180,1380,7
8,57.17981700000001,-114.459267,6,4,0,4,3,2,53460,600,49500,6
8,55.14895,-115.0582,7,4,0,3,2,2,77820,56340,21360,6
3,58.52369300000001,-115.154479,2,11,19,3,4,0,460560,0,442740,7
3,58.501233,-115.120833,2,11,8,4,4,0,13620,0,13140,4
2,55.022936,-117.480143,5,11,27,4,4,10,615360,0,60,5
4,55.60145,-112.642033,6,10,7,3,3,2,182280,0,83940,11
9,54.476667000000006,-114.821667,6,7,16,4,3,6,331920,30600,242100,5
6,56.214533,-118.519325,5,0,8,3,3,0,270180,0,262800,10
0,51.39365,-115.0869,6,10,6,0,0,0,120,0,120,5
4,55.9258,-110.747483,2,3,27,4,1,9,18060,0,18000,4
4,55.185583,-112.512967,5,11,7,4,2,2,6900,1380,5400,6
1,53.42543000000001,-117.7514,6,3,12,4,3,7,6300,0,4500,5
2,54.64231700000001,-117.085417,5,11,15,4,4,0,106500,0,103500,6
3,58.500333,-117.02105,2,10,7,4,3,0,14400,0,6300,7
4,54.521033,-110.753233,6,1,14,4,3,0,62760,0,60,9
8,55.53595600000001,-116.150903,6,3,12,4,4,10,300,0,0,5
7,52.54035,-115.879667,6,4,0,4,3,2,72540,52560,9900,7
3,58.235276,-116.202665,5,11,19,4,4,0,251400,0,246840,5
2,55.073717,-118.21875,6,10,7,4,3,0,1380,0,1380,9
9,54.57511700000001,-114.3444,6,4,0,4,3,2,70260,2880,61380,6
3,58.4588,-114.529133,2,3,27,4,3,10,9060,1380,6600,5
6,57.26505,-119.169933,6,4,0,2,3,2,1107000,598980,249300,5
0,50.22525,-114.4014,6,10,6,3,4,0,900,0,900,5
6,56.662083,-117.1957,5,13,0,4,3,2,21360,0,15780,5
3,58.198967,-116.382333,5,13,0,4,3,10,76380,0,73800,7
0,51.399167,-115.02415,6,10,6,4,4,0,660,0,660,5
8,55.439317,-116.742483,6,4,0,3,5,8,7140,0,4800,7
8,55.412761,-116.16812,2,11,4,4,3,7,1293480,960,1287360,5
0,49.85881,-114.38695,6,10,7,4,3,0,600,0,600,7
4,55.476183,-112.027267,6,4,0,2,1,2,19858860,639000,17083800,6
7,52.7893,-115.906033,6,4,0,4,3,2,247800,80100,55200,7
1,53.49715,-118.206233,6,4,0,4,4,2,253440,8160,184080,7
0,51.13585,-114.994833,2,11,19,4,4,0,3480,0,1320,7
2,55.65055,-119.51175,6,6,26,4,4,8,3120,3000,60,5
1,53.262767,-117.19995,6,4,0,4,3,2,3600,780,1200,7
7,52.512085,-114.882279,6,11,10,4,3,0,6180,0,3600,4
8,56.978717,-115.456933,6,4,0,4,1,2,7140,900,2100,7
1,53.59734200000001,-115.226528,6,7,14,4,4,10,16740,0,60,7
6,56.465433,-116.37115,6,13,0,4,3,9,3600,540,2160,4
0,50.408017,-114.7053,6,10,6,3,2,0,900,0,900,7
4,55.9406,-110.72034,2,3,27,3,3,7,87060,23040,63360,5
0,51.634083,-115.10935,6,10,7,0,0,0,900,0,900,8
4,55.494733,-110.6616,6,4,0,4,4,1,26580,13860,12600,7
0,51.456271,-115.014379,6,10,6,0,0,0,360,0,360,8
7,52.748167,-115.252167,6,5,9,3,3,9,8280,1920,4380,4
6,56.80861700000001,-117.177367,6,1,8,3,3,0,179640,0,94860,4
2,54.32233299999999,-118.8567,6,5,9,3,3,8,5160,0,2100,8
0,51.403467,-115.065083,6,10,7,0,0,0,120,0,120,5
3,58.093617,-116.015733,5,11,26,3,3,0,73440,59100,2400,8
2,55.618583,-119.441283,6,5,27,4,3,10,1560,0,180,5
0,49.45555,-114.405633,6,10,7,0,0,0,120,0,120,8
8,55.37615,-115.785933,2,11,15,3,4,0,341880,0,338400,4
2,54.941403,-118.907741,5,11,19,4,3,0,17100,0,14880,5
5,56.919,-111.475833,6,11,8,4,3,2,99660,0,94980,7
3,58.523217,-116.7074,6,7,16,4,3,10,46800,0,43560,8
0,51.63405,-115.1075,6,10,6,0,0,0,300,0,300,9
0,51.632733,-115.11025,6,10,7,0,0,0,480,0,480,6
8,56.121667,-115.774533,6,4,0,4,1,2,92760,2700,75780,7
8,56.312167,-113.189667,6,4,0,4,4,2,3360,3300,60,6
8,55.894933,-115.0465,6,4,0,4,1,8,68040,6240,61800,6
3,58.720683,-118.696617,2,11,5,4,3,1,147000,840,139680,5
1,53.51728000000001,-116.731081,5,6,19,4,4,0,3960,0,360,7
3,57.957225,-116.938056,5,0,8,3,3,0,260700,0,246000,5
4,55.267433,-112.48145,6,11,26,4,4,9,234720,0,60,5
3,58.413133,-118.430183,6,4,0,4,2,2,74400,58620,15480,5
6,57.13953299999999,-117.295733,5,0,8,4,3,0,691380,0,684840,5
8,55.824617,-113.802567,6,4,0,4,3,2,6240,0,1800,6
5,56.53985,-111.339217,6,7,14,3,3,10,840,0,540,6
7,52.685033,-115.948833,6,10,2,3,3,3,66600,16680,1320,9
5,56.68916700000001,-111.292222,5,11,15,4,3,11,88200,0,83400,5
6,56.357733,-119.2629,6,11,8,4,3,10,75780,0,71160,5
0,51.151017,-114.806117,2,11,8,4,3,0,2400,0,900,5
1,52.88183299999999,-116.917672,6,10,6,0,0,0,300,0,300,7
8,55.81616700000001,-115.185,6,5,14,4,3,10,3120,840,60,9
8,55.2165,-114.120983,6,1,8,3,3,0,71100,0,18300,4
4,55.907167,-110.51225,6,3,3,3,3,9,68880,1800,57000,4
3,58.451533,-114.577183,2,3,27,4,4,8,7380,300,4800,8
1,53.570883,-115.377417,6,3,3,4,5,9,7380,0,7380,5
4,54.652666,-111.888084,2,11,10,4,3,9,63360,0,58020,4
4,54.617433,-111.845533,2,11,20,4,4,9,99960,0,99000,5
8,55.371367000000006,-115.42305,5,11,8,3,4,0,85440,0,83700,6
0,49.838668,-114.420772,6,10,6,4,4,0,1800,0,1800,5
0,51.577283,-114.957233,6,10,7,0,0,0,7260,0,7260,5
0,49.9168,-114.39345,6,10,7,0,0,0,900,0,900,9
4,55.759633,-112.662383,6,4,0,4,1,2,7980,900,3000,6
8,55.35206700000001,-116.380167,5,11,27,4,3,10,1664580,14100,1643400,5
4,56.154433,-112.917667,6,4,0,4,4,2,8640,4980,60,7
4,56.01773299999999,-112.9278,6,4,0,3,2,2,5100,0,3600,7
8,55.995783,-115.46505,6,4,0,4,3,2,7500,0,5700,8
4,54.913064,-111.940081,6,11,8,3,3,10,80040,0,77100,5
6,55.81475,-116.52235,6,10,6,4,4,2,343380,0,337200,10
1,53.813632,-117.847258,6,1,15,3,4,0,791100,0,766800,4
2,55.54728299999999,-118.445033,5,13,0,4,3,6,11100,0,0,7
0,51.634567,-115.1041,6,10,6,0,0,0,120,0,120,7
7,51.858517,-115.10183700000002,6,10,6,0,0,0,60,0,60,7
5,56.706633,-112.981417,6,4,0,4,1,2,81180,10200,61800,6
1,53.45908000000001,-117.566727,5,4,0,4,1,10,1740,0,0,7
9,54.04325,-115.878487,6,11,27,3,3,9,75240,2940,67980,5
4,55.907583,-110.730217,6,11,7,3,4,0,1200,0,900,4
2,55.40498,-119.733235,6,13,0,4,4,9,4980,0,2820,5
1,53.579467,-115.879167,5,11,8,4,3,0,250320,0,177900,7
3,58.714115,-118.682352,2,3,27,4,3,10,336060,0,331500,4
7,52.134167,-115.467817,6,10,6,4,3,3,2760,0,1260,5
6,56.716017,-118.646117,6,4,0,4,3,3,28980,0,1800,7
