fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
8,55.98275,-113.8977,6,11,11,3,1,2,4740,0,4200,5
3,58.70525,-118.691183,2,3,31,4,4,0,295320,0,293700,5
0,51.536133,-115.180817,6,10,8,0,0,0,900,0,900,6
7,52.176959,-114.899149,5,11,5,4,4,0,86640,0,76920,4
8,55.878717,-115.17185,6,7,18,4,1,11,6300,1320,3900,5
0,49.401833,-114.34175,6,10,8,0,0,0,900,0,900,5
3,59.70806700000001,-116.485367,6,4,0,4,1,2,160200,54900,88200,7
4,56.13823299999999,-110.133533,6,4,0,2,4,2,532380,83040,345660,6
0,50.85135,-114.6195,6,10,7,0,0,0,300,0,300,7
8,55.918,-114.02215,5,3,4,3,3,12,90060,49860,24900,4
5,56.92335,-112.269633,6,4,0,2,2,2,78540,29100,2340,6
0,50.022267,-114.423033,6,10,7,4,3,0,600,0,600,7
3,58.6891,-119.3617,6,4,0,4,4,2,22620,8400,9000,7
0,51.279367,-115.142783,6,10,7,4,3,0,180,0,180,7
6,56.5336,-117.981767,5,0,9,4,3,11,942420,70320,861960,5
0,51.281607,-115.037815,6,10,7,0,0,0,840,0,840,8
0,49.912,-114.39375,6,10,8,0,0,0,900,0,900,9
6,56.996417,-117.0369,6,1,9,3,4,14,1478040,0,1476420,4
3,58.714983,-118.742867,2,11,11,4,3,12,5520,0,2940,4
5,56.678867,-110.781783,6,4,0,4,3,0,88800,78840,60,7
4,54.763983,-111.920936,5,11,5,3,4,0,93900,0,91680,10
7,51.875617,-115.0467,6,12,0,4,3,11,14520,1200,11880,7
3,58.527967,-115.1595,2,11,23,4,4,0,2868420,0,2868420,4
6,56.89636700000001,-117.041417,6,4,0,4,2,2,3180,0,2520,7
3,58.71016700000001,-119.39075,6,4,0,4,4,2,172500,5580,162060,5
1,53.884748,-119.086094,7,10,7,4,4,0,2040,0,900,8
4,55.92945,-110.7253,2,3,4,4,3,11,86700,0,85980,5
1,53.042167000000006,-117.323367,6,10,7,4,4,0,360,0,360,5
4,55.155917,-113.2489,6,3,13,4,4,12,51120,420,45720,7
1,53.57007,-116.40676,6,10,7,4,4,0,4260,0,1920,5
7,52.6919,-115.332017,2,11,23,4,3,11,3600,0,480,4
6,56.67095,-118.0811,6,1,9,3,3,14,71340,0,1740,4
6,56.0152,-116.65685,6,4,0,4,4,2,13560,3360,5640,6
8,56.34821700000001,-114.4447,6,4,0,4,2,2,5040,300,2400,7
2,54.565917000000006,-117.656483,6,4,0,4,4,12,427740,86340,331860,9
0,49.703983,-114.604267,6,10,8,0,0,0,1800,0,1800,8
1,53.355417,-117.64945,5,4,0,2,2,2,3120,1320,420,6
3,58.71036700000001,-118.665067,2,11,11,4,3,11,9660,4140,1800,4
3,59.034733,-117.7182,2,11,11,4,3,11,71880,2340,67680,5
0,49.91385,-114.392583,6,10,8,0,0,0,900,0,900,6
3,58.900117,-116.58385,6,4,0,4,2,2,180060,0,167760,6
4,55.2546,-113.210333,5,3,13,3,5,8,8400,0,6300,5
0,51.634267,-115.090367,6,10,8,0,0,0,600,0,600,9
4,55.938954,-110.719491,2,11,24,4,3,11,684600,0,683940,5
1,53.45908000000001,-117.517571,6,10,7,4,4,0,360,0,360,5
2,55.534667000000006,-119.103667,6,1,9,3,4,0,365700,0,350700,4
4,54.70551700000001,-111.9601,6,11,11,4,3,6,9120,1200,6000,4
7,52.016667,-115.091767,6,10,8,0,0,0,120,0,60,8
0,51.635067,-115.106667,6,10,7,4,4,0,300,0,300,5
6,57.7618,-117.557867,6,7,15,4,3,8,93720,25320,61200,6
9,54.477867,-115.559683,6,4,0,4,4,2,6000,1920,3180,7
0,49.36463300000001,-114.3174,6,10,8,0,0,0,900,0,900,5
0,50.01095,-114.5246,6,10,8,0,0,0,900,0,900,6
2,54.52185,-117.70905,6,4,0,3,3,2,78120,4620,63180,7
8,56.66988900000001,-115.306928,6,5,16,3,4,0,521100,8040,511920,4
0,51.4764,-115.13535,6,10,8,0,0,0,1200,0,1200,6
0,49.97495,-114.08665,6,10,8,0,0,0,900,0,900,5
8,55.359667,-115.666583,2,11,11,4,5,0,36600,0,29100,5
8,56.83765,-115.054417,6,4,0,4,3,2,91380,62400,19200,7
6,57.83805600000001,-117.609722,3,11,6,4,3,11,12720,1800,6600,4
2,55.108409,-117.909179,5,11,11,4,3,11,105300,0,300,5
3,58.460667,-114.55775,2,3,31,4,3,7,441900,18000,419100,10
2,55.89791700000001,-119.039083,6,10,7,3,3,8,17940,0,3600,9
0,51.187917,-114.837517,2,11,6,4,3,11,4980,0,1680,3
8,54.9947,-116.145283,6,4,0,4,4,8,25320,14700,9300,6
5,57.4456,-113.481067,6,4,0,4,4,2,461400,457380,3060,7
1,53.476967,-117.40745,5,11,11,4,1,11,90900,420,88260,5
0,49.97815,-114.477517,6,10,8,0,0,0,720,0,720,8
0,49.9063,-114.063203,6,4,0,4,4,3,7080,2400,1200,5
5,56.5297,-110.80185,6,4,0,4,3,8,6660,3840,2820,6
9,54.314117,-117.275167,6,4,0,4,2,8,66780,7080,54540,6
4,55.47706700000001,-110.6488,6,4,0,4,4,8,250140,19200,230400,7
7,52.701375,-115.348795,2,3,13,4,4,0,22980,9180,5100,10
3,58.6987,-118.685017,2,11,11,4,3,11,480,0,480,5
4,55.550583,-112.528183,6,4,0,4,2,7,5100,0,4800,6
3,58.8829,-115.383867,7,4,0,4,4,2,70380,70020,180,6
9,54.05416700000001,-117.089667,6,1,9,3,3,2,345600,0,345600,1
9,54.12687,-115.8004,6,7,0,4,4,11,2400,0,600,6
1,53.439517,-116.2478,6,5,9,4,1,2,78180,1500,67740,5
4,55.7434,-111.233567,6,4,0,4,5,2,11340,1500,3600,5
2,55.23285,-118.26305,6,10,8,4,3,0,1620,0,960,4
5,56.624417,-111.339733,6,7,15,4,4,12,1080,0,60,9
9,54.03245,-115.653583,5,11,9,3,3,13,60840,1620,58200,5
3,59.83753299999999,-118.5718,6,4,0,4,4,2,20340,4500,2700,7
1,53.390333,-116.448667,6,4,0,4,4,3,21420,6900,10500,7
5,56.316567000000006,-111.4334,6,4,0,3,4,2,13800,0,60,7
7,53.008383,-115.973883,6,7,15,4,4,11,6000,1260,2460,6
9,53.89376800000001,-115.803649,5,11,28,4,3,11,64200,3420,59400,5
0,50.811217,-114.630317,6,10,8,0,0,0,600,0,600,9
0,49.6094,-114.539017,6,10,8,0,0,0,720,0,720,9
4,55.206,-113.18925,6,11,32,4,3,8,68520,6000,61200,8
0,49.3796,-114.330117,6,10,8,0,0,0,360,0,360,5
5,58.71358299999999,-111.148883,6,11,16,4,4,0,84420,0,83280,5
5,57.38036700000001,-110.261233,6,4,0,2,4,2,1709040,429840,1216380,6
5,56.7506,-112.928283,6,4,0,4,3,2,77880,59700,11040,5
3,57.562867,-115.356717,6,4,0,4,4,8,11700,0,7560,8
0,51.392283,-115.097183,6,10,8,0,0,0,300,0,300,5
7,51.996497,-115.564227,6,10,7,4,4,0,600,0,600,5
4,55.596217,-112.479317,6,4,0,4,5,6,7560,2400,2400,5
3,58.1945,-114.515,6,4,0,2,4,2,70920,0,360,8
6,57.002267,-117.311367,5,11,9,3,3,0,1115100,0,1115040,3
1,53.462633,-117.533333,6,6,5,3,5,2,13080,7320,1800,5
3,58.505543,-115.140363,2,7,18,4,3,8,57600,0,53520,8
1,53.45458299999999,-118.2697,6,10,7,3,4,2,18780,0,6120,6
8,56.339317,-113.397833,6,4,0,3,4,8,10740,3060,5400,7
3,58.467346,-114.537506,2,11,5,3,3,8,12120,1800,240,7
7,52.277024,-116.038532,6,10,7,0,0,0,1200,0,1200,7
8,57.31,-113.71515,6,4,0,4,3,2,105300,99900,2700,8
5,57.79364399999999,-113.734411,6,4,0,4,3,2,433920,164280,259320,8
3,59.72066700000001,-117.122667,6,4,0,4,4,2,18420,4320,3540,6
7,52.050917,-115.646567,6,10,7,4,5,0,900,0,540,5
6,57.05315,-117.78675,6,4,0,4,3,8,11100,8280,2700,8
4,55.914217,-110.739617,6,3,13,4,4,11,420,0,60,4
6,57.768933,-118.47565,6,4,0,4,4,8,172800,15600,157200,9
0,49.61485,-114.442417,5,10,7,4,4,0,2040,0,540,5
7,51.76206,-114.750494,5,11,16,4,4,2,93720,0,92820,7
4,55.934132,-110.71886299999998,2,11,11,4,3,11,55200,4800,48600,5
4,54.925634,-112.858264,5,1,31,3,3,0,99900,0,0,3
7,52.022667,-115.106667,6,14,0,4,4,0,6240,0,900,6
8,55.5659,-116.09185,6,4,0,3,3,8,66900,600,62400,7
0,51.63465,-115.105083,6,10,7,0,0,0,540,0,540,5
1,53.5539,-117.219417,6,11,32,4,4,11,2880,0,900,7
1,53.557067,-116.078417,5,4,0,4,3,11,5400,960,1080,6
9,53.996,-115.949,6,4,0,3,3,8,7800,4920,2400,6
0,51.270833,-115.009633,6,10,8,0,0,0,300,0,300,7
8,55.504758,-114.598192,6,4,0,2,2,2,250140,116340,67200,6
9,54.191467,-116.24295,6,10,8,0,0,0,840,0,660,8
0,51.157067,-114.785167,2,3,13,4,3,11,18600,0,18600,4
1,53.77555,-115.713367,5,4,0,4,3,7,18300,2580,9900,8
8,55.23905,-114.75924,5,11,31,3,3,11,1620,0,0,5
3,59.250783,-117.87065,6,4,0,4,4,2,70260,53100,6300,7
8,55.210534,-116.301851,3,11,11,4,3,12,601500,0,598800,4
0,50.851383,-114.61805,6,10,8,0,0,0,600,0,600,5
0,51.13655,-114.873417,2,3,31,4,5,12,5400,0,1080,7
8,56.90395,-114.31005,6,4,0,4,4,2,5820,5760,60,7
4,55.064469,-114.026402,5,11,9,4,4,12,277140,600,274020,5
0,51.477167,-115.14025,6,10,7,0,0,0,840,0,840,6
8,55.2011,-116.2857,3,7,18,4,3,12,5100,0,2580,10
0,51.41255,-115.0917,6,10,8,0,0,0,60,0,60,8
0,50.611667,-115.177517,6,4,0,4,2,2,3540,0,2100,7
8,56.68726700000001,-113.259633,6,4,0,4,3,8,24360,6780,5400,8
4,55.917717,-110.73895,2,11,11,4,3,11,5400,0,5340,5
0,51.106917,-115.072183,5,11,32,4,3,0,62700,0,61200,8
5,56.443398,-111.651396,6,4,0,2,2,2,83640,0,16800,7
2,55.867733,-119.151133,6,4,0,4,3,8,95160,58260,25440,8
6,56.271717,-117.087533,5,5,9,4,4,13,599040,0,597360,5
3,58.7032,-118.678583,2,11,11,4,3,7,1020,0,120,4
1,53.25400500000001,-116.883019,6,1,16,3,4,0,791100,0,766800,4
9,54.46125,-115.506839,6,6,12,4,5,11,8700,0,60,5
1,52.88418299999999,-117.030583,6,10,7,4,4,8,88560,0,18000,5
0,50.1559,-114.4874,6,4,0,4,3,3,13500,7200,2100,8
3,58.457117,-114.544117,2,3,31,4,3,0,65940,900,61740,8
8,56.509258,-114.866492,6,4,0,3,3,2,345480,40740,234480,6
7,52.101767,-114.956683,6,10,8,4,3,11,5160,2100,2220,4
0,51.271017,-114.994367,6,10,8,0,0,0,600,0,600,5
3,57.69600000000001,-114.800333,6,4,0,4,3,2,92340,80100,2100,8
7,52.20215,-115.350383,6,10,7,4,4,0,1500,0,1320,8
3,59.033333,-117.949833,6,4,0,4,3,2,73800,18120,52080,8
0,50.852617,-114.618217,6,10,7,0,0,0,120,0,120,7
0,50.852733,-114.6188,6,10,7,4,4,0,1500,0,1500,7
5,57.9054,-113.6805,6,4,0,4,4,2,99300,16680,73200,7
7,51.921483,-115.163867,6,7,12,4,3,11,11040,0,60,4
5,56.2161,-111.1718,6,4,0,4,2,1,8400,0,5100,6
0,50.870033,-114.706067,6,10,8,0,0,0,600,0,600,5
8,55.359288,-115.716575,2,11,11,4,4,7,14460,7500,3600,5
3,59.6651,-115.954417,6,4,0,4,4,2,5599740,1896120,3653580,6
4,54.6064,-110.484233,6,7,15,4,3,11,8160,0,60,7
1,53.54448000000001,-116.80293,6,11,32,4,3,11,7740,0,6120,5
4,54.68528000000001,-110.592996,6,4,0,4,3,3,187380,57900,118200,6
3,58.49933299999999,-114.51965,2,11,23,4,4,0,335040,0,333960,6
5,56.681183,-112.771133,6,4,0,3,3,2,262020,69780,179100,7
8,56.72021700000001,-115.623917,6,4,0,4,3,2,9720,1620,5580,6
7,52.084123,-114.949691,5,11,9,4,3,7,348000,0,337200,4
4,55.411067,-112.940167,6,4,0,2,4,8,269100,33960,157080,7
3,58.7124,-118.729033,2,3,31,4,4,11,12240,3060,5040,4
3,58.156517,-116.542,6,4,0,4,4,3,7200,6540,0,5
7,52.388342,-114.942402,5,3,13,4,3,0,148800,0,146700,4
8,55.958967,-113.8351,6,11,11,4,3,12,35340,1200,23400,4
7,53.096617,-115.867017,6,4,0,4,4,2,251040,19080,226920,7
5,57.777667,-111.382667,6,4,0,4,4,8,10680,2700,1380,6
5,56.606333,-112.978883,6,4,0,4,3,2,8100,2220,1200,8
4,55.930967,-110.727333,2,3,31,4,3,11,3240,0,2940,5
2,54.933849,-117.019407,5,11,11,4,3,12,441720,0,436200,4
0,50.851433,-114.6184,6,10,8,0,0,0,420,0,420,9
6,56.576467,-117.29975,5,11,11,4,3,11,158640,1980,156060,7
3,59.21182,-117.70655,6,4,0,4,2,8,92700,0,82740,6
4,54.502667,-110.583717,5,11,5,4,3,0,95220,0,94920,5
6,56.363767,-118.795367,6,14,0,4,3,12,2040,0,840,7
0,49.431567,-114.333183,6,10,8,0,0,0,900,0,900,8
2,55.025283,-118.85515,5,11,9,4,4,12,4500,0,2520,5
7,52.340867,-115.112883,5,11,5,4,3,14,89220,0,82260,5
4,56.20585,-112.5352,6,4,0,4,4,8,72840,13500,6300,6
0,51.630383,-115.093317,6,10,7,0,0,0,300,0,300,9
3,59.792017,-118.613333,6,4,0,3,4,2,162660,12600,139440,8
0,49.980917,-114.48105,6,10,8,0,0,0,360,0,360,5
6,56.280023,-118.598354,5,11,9,3,3,0,864900,0,864000,6
2,54.188667,-118.680833,6,1,9,3,3,13,2333700,0,2320380,3
0,50.646406,-115.123307,7,11,18,4,5,0,53400,0,50760,6
1,53.617183,-117.70275,6,10,7,0,0,0,300,0,300,5
8,55.978467,-113.227333,6,4,0,3,1,2,247980,10800,10800,6
5,57.816667,-112.819333,6,4,0,4,3,2,336300,0,162000,7
3,58.56676700000001,-115.138367,2,2,9,4,3,0,93600,15180,78360,5
8,55.900833,-115.648117,2,3,23,3,5,0,628200,4920,614880,5
1,53.1388,-117.108483,6,10,7,4,4,0,720,0,720,7
8,55.2395,-114.866333,6,4,0,4,5,14,10800,6840,60,7
7,51.83495,-114.736917,5,11,9,3,4,12,80160,0,74880,9
7,52.92078299999999,-116.165167,6,4,0,4,4,2,86100,70500,4200,6
4,56.144117,-112.79915,6,4,0,4,4,3,8940,1320,3600,5
8,56.647333,-116.0345,6,4,0,2,2,2,162960,61320,94800,7
0,49.6716,-114.5907,6,10,8,0,0,0,300,0,300,9
7,52.271517,-115.395767,6,3,4,4,3,2,10560,3780,3600,8
4,55.68383299999999,-112.432167,6,4,0,4,4,2,6660,0,5220,6
7,52.67661700000001,-115.3671,2,11,30,4,3,11,3600,1320,780,5
0,49.996069,-114.40291,6,10,7,4,3,0,300,0,300,9
0,51.140783,-114.85795,2,3,31,4,4,0,971700,438300,520200,8
7,52.034383,-114.78405,5,11,31,3,3,11,247200,43200,175260,4
1,53.4619,-116.6166,6,10,7,4,3,0,120,0,120,7
0,51.15085,-114.8101,2,3,13,4,3,11,23640,0,20400,4
7,52.62396700000001,-114.8173,6,7,15,4,4,11,4620,0,360,5
0,51.15705,-114.863867,2,11,23,4,4,0,498780,2400,494400,4
0,51.269367,-115.0186,6,10,8,0,0,0,1800,0,900,5
7,52.477466,-115.77908899999998,6,11,9,4,3,0,186240,0,181320,6
3,58.34758299999999,-118.562567,6,4,0,4,4,2,77460,1440,69900,5
4,55.13571700000001,-112.458133,5,11,11,4,1,0,328920,0,320940,6
5,57.76716700000001,-112.924,6,4,0,4,3,2,20160,6300,8520,7
3,58.715167,-118.7416,2,11,11,4,3,12,13920,0,11880,4
7,52.495725,-115.617083,6,4,0,4,4,3,68940,0,68940,6
8,55.355983,-115.660717,2,11,11,4,4,12,9780,0,5100,4
3,58.51498,-116.35901,6,2,25,4,4,6,18240,0,18120,5
0,49.697433,-114.427367,6,4,0,4,3,2,55800,2220,5700,9
4,54.884033,-112.49715,6,10,8,4,4,0,5760,0,2160,5
3,58.096417,-117.282067,6,5,32,4,3,11,8820,0,1560,6
0,51.13818300000001,-114.877217,2,11,32,3,3,12,3060,480,60,7
0,51.28605,-115.1432,6,10,8,0,0,0,360,0,360,7
8,56.325833,-113.231033,6,4,0,4,3,2,25200,20460,2280,7
7,52.403567,-115.383483,6,10,14,4,4,11,5880,1200,3660,5
4,54.516728,-110.417475,6,10,7,4,4,0,1380,300,900,5
4,55.919567,-110.7379,2,3,31,4,3,12,77100,77040,60,4
6,56.602833,-117.39695,6,4,0,4,3,2,59580,51720,3540,7
4,55.932383,-110.722917,2,3,31,4,3,11,67740,2220,64740,4
6,56.670433,-119.163933,6,4,0,4,2,2,7500,1560,600,6
9,54.151783,-115.228667,6,4,0,4,3,8,81240,13440,60420,5
3,58.710133,-118.678233,2,3,31,4,3,12,6120,60,3900,5
2,55.07636700000001,-117.619117,5,11,16,3,3,0,3980880,0,3441060,3
0,51.475433,-115.103583,6,10,8,0,0,0,900,0,900,6
7,52.316133,-116.34115,6,10,7,4,4,0,240,0,240,5
3,58.765233,-117.30225,6,4,0,4,3,2,13800,8400,5400,7
8,56.03645,-114.638,6,4,0,4,4,2,4200,300,900,6
7,52.202783,-115.1556,6,10,8,0,0,0,600,0,600,5
0,51.181,-114.698167,2,3,13,4,4,12,59700,9240,48600,8
1,53.655983,-115.221667,5,11,16,4,3,12,500640,1920,493440,4
0,51.323667,-114.961783,6,10,7,0,0,0,300,0,300,8
0,50.81095,-114.628583,6,10,7,4,4,0,600,0,600,8
3,58.43855,-114.381217,6,4,0,4,4,2,1277460,17220,1086120,6
8,56.50185,-115.3337,2,11,11,4,3,0,87420,120,86940,8
3,58.592383,-118.727283,6,4,0,4,4,2,90480,7980,70380,6
7,53.1828,-115.178917,5,4,0,3,2,8,180000,0,176400,9
3,59.065833,-119.335833,6,4,0,4,4,2,171060,14880,71100,6
8,56.960433,-113.099793,6,4,0,4,4,1,13646520,363900,13217160,6
8,55.313833,-115.465944,5,0,9,4,3,12,78720,0,78600,10
0,51.635117,-115.106783,6,10,8,0,0,0,300,0,300,5
4,55.9588,-110.706383,2,11,9,4,3,12,3300,0,3300,4
7,52.6895,-115.553333,6,4,0,4,4,3,70800,54780,9660,7
9,54.492152,-115.459542,6,4,0,2,4,2,12720,0,7980,6
4,55.90345,-110.74995,5,11,11,4,4,0,2700,0,2700,5
0,51.550267,-115.201533,6,10,8,0,0,0,900,0,900,8
9,54.36565,-116.911767,6,10,7,3,4,0,840,0,300,9
6,56.267067,-118.49585,5,11,9,4,3,0,1364580,2100,1361280,7
0,51.4765,-115.1352,6,10,8,0,0,0,300,0,300,9
7,51.68765,-115.1852,6,4,0,4,5,2,7260,0,1800,7
0,51.392967,-115.093217,6,10,8,0,0,0,360,0,360,5
8,55.39685,-115.961617,5,11,16,4,4,0,69240,0,66600,4
0,51.274374,-115.025952,6,10,7,0,0,0,480,0,480,5
0,50.075217,-114.6026,6,10,8,0,0,0,900,0,900,5
3,58.528133,-116.4199,5,0,9,3,3,0,317700,0,313320,6
6,57.000058,-117.3134,5,11,9,4,3,0,1298100,0,1221000,3
2,54.362683,-119.131183,6,5,10,4,4,0,5700,0,3720,6
3,58.467333,-114.509617,2,11,11,4,4,2,75540,900,72300,5
3,58.518275,-115.848229,5,11,9,4,4,0,860460,0,844140,4
7,52.275983,-115.121133,5,11,28,4,3,7,37440,0,0,4
8,55.18511700000001,-116.232017,3,10,7,4,3,2,2460,0,1680,5
4,56.168833,-110.1505,6,4,0,3,4,2,87300,0,87000,7
1,53.877341,-116.332485,6,10,8,0,0,0,900,0,900,7
0,51.42648300000001,-115.083617,6,10,8,0,0,0,1500,0,1500,5
4,54.794883,-111.917798,5,11,11,4,3,11,81120,0,76920,4
6,57.73091700000001,-117.239967,6,7,18,4,3,0,10080,0,5940,6
0,49.911217,-114.501483,6,10,8,0,0,0,900,0,900,5
5,59.761667,-111.405,6,4,0,4,3,1,93420,0,84360,7
2,54.425833,-118.483333,6,10,14,4,4,11,13260,3600,5340,5
3,58.7082,-118.6908,2,3,13,4,3,6,185100,0,171600,4
5,59.24661700000001,-111.531917,6,4,0,3,3,8,15960,5760,4920,7
3,58.460122,-114.551277,2,3,13,4,3,11,24960,2100,20760,5
7,52.649,-115.4445,6,4,0,4,3,2,8460,8160,300,8
2,55.111215,-116.8748,5,11,24,4,4,0,72420,0,67920,5
4,55.527133,-112.31385,6,4,0,2,5,2,3480,2280,420,6
3,58.5328,-115.134367,2,11,23,4,4,0,501180,0,497700,7
3,58.464183,-114.542633,2,3,31,4,1,11,2460,0,2460,5
0,51.63145,-115.092183,5,10,7,0,0,0,4980,0,4980,8
5,56.103267,-111.840967,6,7,15,4,3,12,9120,0,3420,5
6,56.822576,-117.174366,6,1,9,3,4,14,283860,0,267900,5
4,56.15493299999999,-110.6703,6,4,0,4,3,6,96720,7140,88800,6
4,55.954617000000006,-110.719767,2,3,4,4,4,11,95280,82440,11460,4
8,57.32714100000001,-114.878353,6,7,18,4,3,7,182040,17160,147600,5
3,57.441833,-116.419833,6,4,0,4,2,2,84900,6780,69000,6
0,50.198733,-114.446983,6,10,7,4,4,0,6420,0,600,6
0,51.634133,-115.109383,6,10,7,0,0,0,180,0,180,8
2,55.866983,-119.6604,5,11,9,4,4,0,513240,0,439860,3
4,55.286816,-110.859978,1,4,0,4,2,2,863940,75120,775320,6
2,55.868417,-119.6321,5,11,31,4,4,0,671580,0,661860,4
1,53.3279,-117.854867,6,2,24,3,4,13,1642020,0,1640340,6
1,53.740886,-116.54604,6,1,16,3,4,0,791100,0,766800,4
2,54.328883,-119.162333,6,4,0,2,3,2,7200,0,5640,7
8,56.27288299999999,-113.921633,6,4,0,3,3,2,537180,17400,513600,6
8,55.16815,-116.265433,5,11,26,4,4,14,1377060,0,1368900,10
4,54.678888,-111.904443,2,11,6,4,3,6,57780,5760,50820,5
3,58.441617,-117.220583,6,9,30,4,3,11,3840,0,1560,5
1,53.83,-117.57555,5,3,13,4,3,8,141180,8280,126600,6
0,49.908667,-114.52235,6,10,7,3,4,0,2760,0,2760,5
0,51.25333300000001,-114.943333,6,4,0,3,4,3,4440,0,3180,5
0,50.7965,-114.617017,6,7,18,4,4,13,65100,0,61200,10
1,53.027667,-116.501883,6,4,0,4,4,2,6360,2700,900,7
9,54.218167,-116.986,6,4,0,3,4,2,3600,0,600,7
3,58.590167,-115.156617,6,3,31,4,3,11,5940,780,2220,4
1,53.073567,-117.241517,6,10,7,4,4,0,1200,0,1140,6
5,56.801483,-110.521317,6,4,0,4,3,2,65100,0,58080,6
0,51.29105,-115.13915,6,10,8,0,0,0,300,0,300,7
0,51.39985,-115.025417,6,10,7,4,5,0,300,0,300,8
4,55.930717,-110.72485,2,3,13,4,3,11,1140,0,420,4
0,51.454917,-115.02595,6,10,7,3,3,0,11340,0,2580,3
0,51.170817,-114.7658,2,11,6,4,3,12,6600,0,1920,4
0,50.0271,-114.533867,6,4,0,4,3,3,60240,0,8700,9
0,50.8632,-114.596017,6,10,7,0,0,0,420,0,420,5
5,58.947717,-111.073033,6,4,0,4,3,3,57360,48480,2760,7
3,58.320117,-115.709533,6,10,14,4,4,0,61200,49140,660,10
4,55.898783,-110.7529,5,11,11,4,3,0,55800,0,54600,4
7,52.72496500000001,-115.297446,2,11,28,4,3,0,168960,0,165600,8
0,49.65875,-114.53796,6,10,7,0,0,0,540,0,540,8
6,57.489,-117.170817,6,4,0,4,3,1,33600,0,30240,8
8,55.54,-114.831833,6,4,0,3,3,2,5220,0,1260,7
2,54.826317,-119.71525,6,3,13,3,3,3,431100,12960,405660,6
2,54.618583,-117.288533,6,4,0,4,3,8,517620,66960,444480,6
8,56.331033,-113.224767,6,4,0,2,1,2,1125660,150720,782880,6
0,49.31355,-114.309333,6,10,8,0,0,0,900,0,900,9
2,55.17240699999999,-117.253877,5,11,16,3,4,14,1636380,0,1636260,4
3,58.022696,-116.544621,5,11,9,4,3,0,79200,0,79200,9
8,56.796367,-115.057717,6,4,0,3,3,8,29580,20400,1500,8
9,54.19198299999999,-115.821833,6,6,30,4,4,12,300,0,300,6
0,50.219367,-114.404583,6,10,7,4,4,0,4080,0,4080,5
4,55.949833,-110.702333,5,3,4,4,3,11,274980,0,274980,4
3,58.48065,-114.523133,2,11,23,4,4,0,619680,0,608100,8
6,56.310583,-117.454083,6,14,0,4,4,12,1500,0,1440,5
9,54.57318299999999,-115.7106,6,4,0,4,4,4,87660,6780,61260,7
6,56.861183,-119.905417,6,4,0,4,2,2,10800,3660,4620,6
1,53.301033,-117.523883,6,4,0,3,4,2,263640,76980,185700,6
0,50.870517,-114.70585,6,10,7,0,0,0,600,0,600,7
5,57.039967,-110.986017,6,4,0,3,3,2,59160,3840,55200,8
3,58.5223,-117.083267,2,11,31,4,4,12,8880,1140,4740,4
9,54.686692,-115.658065,6,4,0,2,1,2,12900,0,7560,7
4,55.248433,-111.895517,6,4,0,4,2,1,15960,2880,10680,6
0,51.572333,-114.7845,6,4,0,3,4,2,244980,6120,229560,6
0,49.629883,-114.56855,6,9,15,4,4,0,2940,0,1440,7
4,54.78695,-111.880333,5,11,11,3,3,8,141420,0,141180,5
2,54.567917,-117.403417,6,4,0,4,3,13,19080,2460,1200,8
8,55.914683,-115.65795,2,11,9,4,4,11,8340,0,4500,4
1,53.6273,-116.320267,5,9,21,4,4,11,176820,2220,166380,5
6,56.637047,-117.244598,5,0,15,4,3,11,936120,4200,928020,9
4,55.05176700000001,-110.73055,6,4,0,4,3,2,63840,0,60720,6
4,54.71488100000001,-111.964236,5,11,11,4,1,0,95760,0,94980,7
8,57.1711,-115.363917,6,4,0,3,3,2,72420,56460,6360,8
2,54.55416700000001,-118.997217,6,10,8,0,0,0,4500,0,4500,5
6,56.425456,-118.769746,5,11,26,4,3,0,174780,0,79680,7
2,55.025076,-119.178584,6,3,31,4,3,2,19800,0,13680,5
7,52.579265,-115.916,6,4,0,4,3,2,7560,1980,4560,9
7,52.984067,-115.528783,6,4,0,2,3,8,14580,1200,8160,7
6,57.72963299999999,-117.377467,6,7,15,4,3,11,88680,4200,79800,5
8,55.2225,-114.887667,6,4,0,4,3,8,5640,0,2700,8
8,55.287567,-116.440333,5,0,15,4,3,8,95160,6060,79500,7
4,55.92265,-110.73365,2,3,31,4,4,11,540,120,300,4
1,53.749933,-116.617283,6,11,32,4,3,8,7440,0,4560,6
5,57.278967,-112.31625,6,4,0,4,4,2,16620,9000,4080,6
5,57.020633,-111.603967,6,5,15,4,3,12,4920,0,2940,4
1,53.8022,-116.067833,5,11,16,4,4,14,686700,0,680520,5
0,51.630917,-115.092833,6,10,8,0,0,0,600,0,600,6
1,53.64310699999999,-116.637167,6,7,18,4,4,11,1054200,69060,962700,5
3,57.898033,-116.4567,6,4,0,3,4,2,73380,46140,16020,6
8,55.873603,-115.159302,6,7,18,3,4,8,6360,0,1800,8
5,56.45158299999999,-111.049067,5,11,9,4,3,0,91500,0,86640,10
1,53.472833,-116.7155,6,4,0,4,4,2,1022880,0,1014480,6
7,52.457,-115.723217,6,10,8,0,0,0,2940,0,2940,5
8,55.36193299999999,-116.732017,6,11,16,4,3,11,1015140,1011180,60,4
4,55.927117,-110.744417,2,3,31,4,1,11,3000,0,2940,4
5,57.65545,-112.629733,6,4,0,2,3,2,2767440,247680,2259600,8
